"","ID_no_Rep_dup","LogPopBio","Time","I(Time^2)","I(Time^3)",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"3709","75_1",5.63941967178269,99.5423108218064,9908.67164374511,986332.072592895,5.52910513007161,0.110314541711082,0.969862140421315,0.441177777551824,12.2886473862802,1.23589972682165
"3710","76_1",1.01056299313508,1.73921887713601,3.02488230258624,5.26093240177263,0.454162504283916,0.556400488851164,0.719154070672312,0.24627479027694,3.01229939952003,2.16921280017153
"3711","76_1",1.01001188044977,17.3006509357201,299.312522799633,5178.30147764621,1.95963430780978,-0.949622427360008,0.308231775813297,0.142816948733953,0.619862793372665,-2.35895350261429
"3712","76_1",4.13249388592123,49.6847030105777,2468.56971324931,122650.153063699,4.14818536867594,-0.015691482754713,0.219451212074488,0.530143159045281,9.46462251946158e-05,-0.0366954889908816
"3713","76_1",4.63177136143919,51.8917819365337,2692.75703254876,139731.960741088,4.25645770378507,0.375313657654123,0.219171035109542,0.495010269591838,0.0540377825161001,0.877536386794388
"3714","76_1",5.09862504063817,69.6297803091945,4848.30630590669,337586.502951965,4.96401369853793,0.134611342100245,0.213254156778507,0.525840744336239,0.00666237928390226,0.313554579504462
"3715","76_1",5.300179196604,78.4682668836452,6157.26890772297,483150.219925577,5.21841098440187,0.0817682122021326,0.215432731167432,0.528592914577989,0.00249722557112855,0.190729614805248
"3716","76_1",5.36349592067165,90.6326281529699,8214.27328591451,744481.176269164,5.47612066622253,-0.112624745550875,0.238077338333963,0.527053412313256,0.00555138535926191,-0.266579715216926
"3717","76_1",5.53109541174819,158.228234336859,25036.17414136,3961429.62893751,5.65061624619706,-0.119520834448874,0.589020131590116,0.52360583279097,0.0531635198881972,-0.385196262420849
"3718","76_1",5.53005442112039,187.622050447518,35202.033814131,6604677.76413012,5.51275945635381,0.0172949647665792,0.392203023663278,0.530109830580772,0.000338899309175172,0.0458341452069541
"3719","76_1",5.57163281148976,213.598454027665,45624.2995630085,9745279.85275369,5.53956198694953,0.0320708245402272,0.886004524797065,0.528498188096386,0.0748373529865987,0.196252429335848
"3720","77_1",0.999938765257189,1.7290480065094,2.98960700881413,5.1691740388366,1.00294135475551,-0.00300258949831733,0.785255785148876,0.00412490192516255,2.02686638035364,-1.48901035971994
"3721","77_1",0.997366906059083,74.3490642799023,5527.78335929704,410985.52030575,0.996049412451076,0.0013174936080067,0.196150280413067,0.00450926040845397,0.00695666732554045,0.337694182489353
"3722","77_1",0.99675455863096,91.6395443449959,8397.80608775847,769571.123379819,0.994975487931006,0.00177907069995364,0.181165885188664,0.00449346872370325,0.0112910927769345,0.45181197514336
"3723","77_1",0.996019741717216,112.388120423108,12631.089612239,1419584.42041539,0.993942331853342,0.00207740986387417,0.182695377992618,0.00448032901169481,0.0155836443016119,0.528071472208733
"3724","77_1",0.994917516346601,143.510984540277,20595.4026837196,2955666.51614407,0.99287400823755,0.00204350810905107,0.196848293304173,0.0044810813047759,0.0168249665359706,0.524010593219305
"3725","77_1",0.992958004576618,198.840520748576,39537.5526915649,7861667.56631503,0.992211437388843,0.000746567187774549,0.200661894100226,0.00452275007347561,0.00231103577103607,0.191896093783271
"3726","77_1",0.99038614537851,271.460537021969,73690.8231602558,20004150.428674,0.993197164400366,-0.00281101902185554,0.166729642682124,0.00444107333756195,0.0250514876434476,-0.707674118577449
"3727","77_1",0.989528858979141,295.6672091131,87419.0985447296,25846960.8899033,0.993861802205201,-0.00433294322605982,0.160319193798852,0.00431857933794338,0.0563622163963299,-1.08664673656338
"3728","77_1",0.987936755666029,340.622457282343,116023.658405062,39520263.6288192,0.995378819369342,-0.00744206370331335,0.16582317888972,0.00387047076429333,0.174253200811063,-1.87252152473701
"3729","77_1",1.00747063862307,389.056143205858,151364.682566217,58889359.6167914,0.997227660497872,0.0102429781251981,0.187817520773854,0.00312222449891864,0.394408584225447,2.61193239294532
"3730","77_1",0.995131837946443,437.459316517494,191370.653607953,83716875.3288412,0.999051651164845,-0.00391981321840185,0.196701726253805,0.00434964738167793,0.0618372614212719,-1.00505412588313
"3731","77_1",1.00404149302559,485.882831570382,236082.126014852,114708251.871252,1.0006007140427,0.00344077898288986,0.168988021960766,0.00439615420545633,0.0382489842460113,0.867392433649894
"3732","77_1",1.00318420662623,510.089503661513,260191.301745649,132720851.964481,1.00119297084322,0.00199123578301341,0.148910709850603,0.00448610577020146,0.0107618282458198,0.49601820888359
"3733","77_1",1.00244938971248,530.838079739626,281789.066901654,149584367.165695,1.00157177515967,0.000877614552806438,0.141975366478768,0.00452090373618364,0.00196103847988489,0.217729077480009
"3734","77_1",1.00165333805593,553.315703824247,306158.268098522,169402177.594546,1.00182369135763,-0.000170353301698567,0.165432519649363,0.00452884943115264,9.10047532522528e-05,-0.0428531075380866
"3735","77_1",1.00079605165656,577.522375915378,333532.094682943,192622247.765326,1.00188249458941,-0.00108644293285165,0.262865655439202,0.00451441412921989,0.00753909803679641,-0.290801130532475
"3736","77_1",0.999938765257189,601.729048006509,362077.84721482,217872758.30882,1.00169019726726,-0.00175143201006611,0.491658948075321,0.00447331100832858,0.0770557664080075,-0.564518508826369
"3737","78_1",0.999938765257189,1.72904800650952,2.98960700881454,5.16917403883768,0.538397962230633,0.461540803026556,0.655284391364545,0.262556400735477,2.26011596754461,2.18077530240694
"3738","78_1",1.07338983926023,27.7359641985354,769.283710022437,21336.8254396988,1.63108992128243,-0.557700082022195,0.303086594750071,0.300655478807628,0.373433352141596,-1.85328662814324
"3739","78_1",2.98421998870989,72.7929210740439,5298.80935849199,385715.811419112,3.18267030362388,-0.198450314913985,0.192154501414193,0.374281854849643,0.0223100284188244,-0.612518105718326
"3740","78_1",3.83342340202724,94.3551668022782,8902.89750228574,840034.378851757,3.78503811860777,0.0483852834194711,0.209436830550994,0.381851407085362,0.00150941643685537,0.150965007696668
"3741","78_1",4.11935903358805,120.565500406835,14536.0398883505,1752544.9230727,4.40649902303591,-0.28713998944786,0.228485406331389,0.364447943425588,0.0608919848108372,-0.906886423583295
"3742","78_1",5.49977384079984,142.636289666395,20345.1111297957,2901951.16440454,4.84285670123618,0.656917139563665,0.230900939855062,0.275759652945856,0.324104395087267,2.07802489358127
"3743","78_1",5.75273456335637,199.938974776241,39975.5936345743,7992679.20736842,5.65177327189413,0.100961291462236,0.200445054453771,0.380246097662531,0.00614909364420302,0.31322905004157
"3744","78_1",5.95202303383815,272.752237591538,74393.7831111908,20291070.8064769,6.1462591281853,-0.19423609434715,0.219623623686372,0.374349412569591,0.0261778089278798,-0.609970979133509
"3745","78_1",6.05746926096048,295.331570382425,87220.7364645493,25759037.069987,6.21061688945104,-0.153147628490556,0.242282710105859,0.377241893969009,0.0190428161841659,-0.488076581835295
"3746","78_1",6.3851669871191,342.3311635476,117190.625535854,40118003.1965599,6.25518550084514,0.129981486273961,0.268887411026426,0.378539373308765,0.016351874203244,0.421716565185331
"3747","78_1",6.22488504780859,368.114320585842,135508.153020376,49882491.682938,6.2459012735041,-0.0210162256955142,0.257922131741643,0.382238494361964,0.000398017065170649,-0.0676801444697644
"3748","78_1",6.17987751184174,438.964605370219,192689.924767832,84584056.7845286,6.19383343901658,-0.0139559271748428,0.354076976029977,0.382286508115189,0.00031802125037739,-0.0481725465334811
"3749","78_1",6.22157837169674,461.482912937347,212966.478933139,98280391.0560751,6.19371811335055,0.0278602583461893,0.637413428689698,0.381985702440766,0.00724053489318419,0.128354344908633
"3750","79_1",1.01097500688073,74.9972296212995,5624.58445086992,421828.251586282,0.769632276727867,0.241342730152863,0.58526436115302,0.152350566665516,1.36732825777804,1.96868407826034
"3751","79_1",1.02109380755091,97.3351009033488,9474.12186786509,922164.607979272,1.08733576236712,-0.0662419548162088,0.304759296583365,0.199942525839807,0.019087446930628,-0.417342901287958
"3752","79_1",1.29469061028685,124.393697491063,15473.7919754981,1924842.19803975,1.48535273481677,-0.190662124529918,0.227414663372553,0.186773633305572,0.0955541114013508,-1.13951142361112
"3753","79_1",1.90028785757559,170.51742465596,29076.192111301,4957997.39762099,2.17944142371982,-0.279153566144234,0.289431739516412,0.164491423648572,0.308188115027464,-1.73967356345791
"3754","79_1",3.33554892289062,243.559382554412,59321.1728302864,14448228.2269481,3.24932384213583,0.0862250807547951,0.253054973833501,0.198800787262035,0.0232648254519678,0.524103157124446
"3755","79_1",3.81398657509079,268.970527274891,72345.1445425329,19458711.6733833,3.593337912277,0.220648662813789,0.205909184620248,0.181940041829323,0.109681391907273,1.30074959487271
"3756","79_1",4.12655373322829,292.827797364241,85748.118909193,25109432.788306,3.895207160774,0.231346572454292,0.170111575229305,0.180843682585222,0.0912043539742362,1.33407640114341
"3757","79_1",4.40046188367717,339.035251529865,114944.901779919,38970373.6870304,4.40483264839673,-0.00437076471956122,0.155228294551875,0.201898790691534,2.86683042966571e-05,-0.0249813115181993
"3758","79_1",4.566721562381,364.525198133381,132878.620074181,48437605.310231,4.63405190736919,-0.067330344988191,0.176409817483883,0.200194649222223,0.00813424199294029,-0.389746967803534
"3759","79_1",4.75246641878561,388.414481487714,150865.80942937,58598465.1437329,4.80920411732052,-0.0567376985349064,0.20446945529193,0.200649265476513,0.00717551592994068,-0.334172549255775
"3760","79_1",4.86989639784516,410.725264622469,168695.242999197,69287398.321397,4.93407608020656,-0.0641796823614023,0.229152858419562,0.200244873369219,0.0109592000208623,-0.384008569450533
"3761","79_1",4.88984859711532,437.847887740151,191710.772798512,83940156.9268604,5.03015559906072,-0.140307001945396,0.253108843907431,0.193575004804584,0.061623499309171,-0.852860836893785
"3762","79_1",4.90110900606624,530.398236807867,281322.289608894,149212846.38331,4.81168891420216,0.089420091864084,0.945684936036915,0.14954652752016,17.6836163569554,2.01559118314584
"3763","7_1",-4.1324963281865,0.00445632798576412,1.98588591167045e-05,8.84975896471172e-08,-3.11517771920956,-1.01731860897694,0.19759352460972,0.462367218069632,0.261667369383136,-2.06165332205307
"3764","7_1",-3.6216707044205,0.840760546642883,0.706878296791239,0.594315383220193,-3.01955492247486,-0.602115781945645,0.170888559977302,0.539708852469527,0.0742504223613679,-1.20040948568001
"3765","7_1",-3.15166707517477,2.23410576351748,4.99122856258202,11.1509324986976,-2.86519322805949,-0.28647384711528,0.136039245549939,0.567804378767769,0.0123224730663489,-0.559491940129892
"3766","7_1",-2.78876158148539,3.62819370172309,13.1637895372231,47.7607782897611,-2.71685334928093,-0.0719082322044602,0.111902121932403,0.574898187741576,0.000604401611534473,-0.13851731279743
"3767","7_1",-2.39789527279837,5.02525252525251,25.2531629425567,126.903520847696,-2.57421681065216,0.176321537853793,0.0970459549807777,0.572631793032548,0.00304865727647622,0.336843679645552
"3768","7_1",-2.14006616349627,6.14379084967319,37.746166004528,231.904549308864,-2.4642888801736,0.324222716677331,0.0909910350847579,0.566148605801771,0.00953676071126548,0.617326924567331
"3769","7_1",-1.89890410667939,6.98603683897801,48.8047107155579,340.951506974552,-2.38398599224153,0.485081885562143,0.089439725428747,0.554567178833207,0.0209119679771749,0.922819088295671
"3770","7_1",-1.76537271405486,8.10308972073679,65.6600630223102,532.049381739012,-2.2807137636689,0.515341049614045,0.0908940704239215,0.551797089090196,0.0240628896362488,0.981167951737354
"3771","7_1",-1.64758967839848,8.94236482471774,79.9658886583491,715.084149915717,-2.20551691904117,0.557927240642688,0.0943175903326674,0.547532462834209,0.0294881614475357,1.06425441765284
"3772","7_1",-1.4356194276824,10.0661021984552,101.326413469745,1019.96203338938,-2.10800620248788,0.672386774805482,0.101612474374015,0.534123763360502,0.0468931771760792,1.28778442423166
"3773","7_1",-1.44691898293633,23.954248366013,573.806014780636,13745.0917919675,-1.1813636177185,-0.265555365217827,0.296113220715513,0.567388230132532,0.0347227468722198,-0.57459195088607
"3774","7_1",-1.13676405463249,48.4224598930481,2344.73462209385,113537.818198181,-0.562155490111409,-0.574608564521081,0.399193654173543,0.530167760098891,0.300822647122037,-1.34573857384529
"3775","7_1",-0.997002112257328,72.3247177658941,5230.86479991624,378320.820325492,-0.738930879705133,-0.258071232552195,0.325350732851364,0.567505740797709,0.0392217175390445,-0.570369680425784
"3776","7_1",-1.01160091167848,96.2121212121212,9256.7722681359,890613.695494894,-1.15256785596572,0.140966944287244,0.443459652201735,0.572530569511474,0.0234394331990186,0.343024247250137
"3777","7_1",-0.818310323513952,120.122549019608,14429.4267829681,1733299.52606193,-1.27254613517289,0.45423581165894,0.433965243724254,0.545801408790489,0.230241297444421,1.09601294342455
"3778","7_1",-0.818310323513952,144.011437908497,20739.2942484729,2986695.58593,-0.567877994945714,-0.250432328568238,0.921193193639338,0.508615363783283,7.66400500759778,-1.6194382373771
"3779","80_1",1.00980745295725,3.18901370414002,10.1698084051929,32.4316583726384,0.897459172902034,0.112348280055216,0.647314503855645,0.419302485209926,0.101485110169813,0.470291674382511
"3780","80_1",2.80516809391687,23.4804985860808,551.333813850942,12945.5928365856,3.34199191892889,-0.536823825012022,0.22596225585174,0.372053254830528,0.167920810739649,-1.51685956769751
"3781","80_1",3.67349091963179,28.0485452433624,786.720890268948,22066.3764846069,3.80114451014278,-0.127653590510992,0.199671181532785,0.421341624630416,0.0078482689950775,-0.354726365642187
"3782","80_1",5.83953695847557,46.6507147577048,2176.28918740474,101525.446111896,5.3562291883344,0.483307770141166,0.205794458262648,0.383551608460886,0.117745613660936,1.34819273683194
"3783","80_1",7.17646403779068,71.845154299833,5161.72619636681,370845.015031464,6.74599760973413,0.430466428056549,0.281188732650364,0.388777459673655,0.155803090769566,1.26219516123071
"3784","80_1",7.07901220364405,78.2527324142517,6123.49013029648,479179.834607402,6.98497803500274,0.0940341686413078,0.291330053220611,0.42237980777699,0.0079249762406871,0.277688787262887
"3785","80_1",6.85564616526057,140.543158395889,19752.3793718919,2776061.7827595,7.56083896270025,-0.705192797439683,0.21510631767571,0.330745754861541,0.26827275434502,-1.97877818366585
"3786","80_1",6.81711688578567,170.872033129625,29197.2517058517,4988993.76077629,7.15928223686162,-0.342165351075947,0.196827865398248,0.404468292797114,0.055191310847199,-0.949131474019529
"3787","80_1",7.01261730386204,194.758853925114,37931.0111822239,7387400.26607061,6.78089049899616,0.231726804865877,0.194261559988357,0.415194226268682,0.0248245043154299,0.641761846348172
"3788","80_1",6.86628387878563,194.795792307787,37945.4007008185,7391604.39395239,6.78034312106166,0.0859407577239661,0.194248158879237,0.422815096045807,0.00341414520853978,0.238008894708259
"3789","80_1",6.66175437703433,215.592101752932,46479.9543382466,10020711.0451629,6.52307821454991,0.138676162484422,0.181076936234747,0.42092971651206,0.00802250314944583,0.380956094872258
"3790","80_1",6.7106878592496,225.154217747662,50694.4217695616,11414062.8776957,6.45365072007883,0.257037139170774,0.177118972988085,0.413364388579513,0.0267000502280652,0.704404329612058
"3791","80_1",6.64276216654569,247.51178950047,61262.085941725,15163088.5199679,6.47434227349738,0.168419893048309,0.246254950176818,0.419058120946981,0.0189955613088282,0.482253971733239
"3792","80_1",6.59437354282805,271.460174267081,73690.626213114,20004070.2336623,6.8844953829769,-0.290121840148851,0.743844053285004,0.378524658227785,1.47422302646226,-1.42502625000108
"3793","81_1",1.0102485288839,30.3165619395114,919.093927832231,27863.7679913547,0.687961660509297,0.322286868374603,0.73904468272403,0.656534893338638,0.661035533590669,0.966251375762922
"3794","81_1",1.60562319293148,47.7194652963895,2277.14736817332,108664.254810312,2.7325191343209,-1.12689594138942,0.293100973784906,0.44494037194108,0.436788617992392,-2.05274835663429
"3795","81_1",5.70340017099757,73.8127388169047,5448.32041165259,402155.451536123,4.95080639832396,0.752593772673612,0.326778767991849,0.597625451408622,0.239475259329604,1.4047929154833
"3796","81_1",5.888859625332,80.1489027248214,6423.84660799288,514864.256903195,5.35323462918629,0.535624996145714,0.359148036742182,0.650203204544894,0.147123117733487,1.02473735198035
"3797","81_1",6.59229789140852,143.801123747686,20678.7631910973,2973629.38459208,7.15954515754255,-0.567247266134035,0.294552613739242,0.649119949820858,0.111681087735434,-1.03435754614355
"3798","81_1",6.72934277638256,172.489934290722,29752.7774316176,5132054.6241462,7.08176982087415,-0.352427044491594,0.24187667500971,0.685617658223746,0.0306516541768779,-0.619911779115127
"3799","81_1",6.83701719377035,194.803179984322,37948.2789320042,7392445.41088646,6.85676205257501,-0.0197448588046552,0.24408780497067,0.705188584860753,9.7659080741913e-05,-0.0347815511758296
"3800","81_1",6.8666211721413,215.540388017189,46457.6588666004,10013501.8184772,6.62589959224868,0.240721579892621,0.235644963347509,0.696233906838032,0.0137056342269537,0.421694609341705
"3801","81_1",6.78873235262368,225.134517276903,50685.5508695041,11411067.0279197,6.53767061432562,0.25106173829806,0.225203707314853,0.695570317140455,0.0138663679230568,0.436834926570233
"3802","81_1",6.73053627594879,245.893888339373,60463.804322656,14867679.9486889,6.44093865650627,0.289597619442521,0.254681346065152,0.691825683381551,0.0225478075089722,0.513753249889916
"3803","81_1",6.26265850034544,269.948163136315,72872.0107806705,19671665.4542917,6.58822996435284,-0.325571464007401,0.785880428309896,0.64410479736645,1.06546109181421,-1.07757805791123
"3804","82_1",1.0097815073145,1.59327557264757,2.53852705039544,4.04457313990015,1.00809473106587,0.00168677624863034,0.915501700268143,0.00512757777358318,3.38963007041198,1.11866629987915
"3805","82_1",1.01157175666384,111.699206645626,12476.7127652623,1393638.91742515,1.00994729633397,0.00162446032987207,0.268767836728296,0.00538749091141863,0.0123242097044141,0.366225457612695
"3806","82_1",1.00228321656148,140.424955571334,19719.1681472111,2769063.31097579,1.0107114874305,-0.00842827086901732,0.264466819588483,0.00453578922116793,0.322639665511075,-1.89454276610849
"3807","82_1",1.01294687572928,196.273327614725,38523.2191329572,7561080.40965674,1.01234290576968,0.000603969959598327,0.239375640456021,0.00541382794509415,0.00140231088280536,0.133504924711419
"3808","82_1",1.01411442965276,268.081543531884,71867.7139824374,19266407.6945198,1.01443178930341,-0.000317359650647386,0.17526093261587,0.00541682834501429,0.000241117947033138,-0.0673690601657067
"3809","82_1",1.02428512160842,293.610891076918,86207.3553589818,25311418.4243352,1.01509465955427,0.00919046205415386,0.159343145722211,0.00449656357572449,0.176947608438979,1.93239110678592
"3810","82_1",1.01528198357624,339.889759449044,115525.048578329,39265780.9716274,1.01609256621466,-0.000810582638421042,0.151959681992987,0.00541134887465519,0.00128992394689962,-0.169689945592521
"3811","82_1",1.01600846157308,384.570427130832,147894.413423591,56875817.7405741,1.0167106003153,-0.000702138742223024,0.164031165947905,0.00541290301077128,0.00107514293921615,-0.148045413257783
"3812","82_1",1.01683872214088,435.63404733859,189777.023200601,82673332.7087473,1.01686021846793,-2.14963270481761e-05,0.171323343327116,0.0054178483225022,1.07114678111308e-06,-0.00455238277388737
"3813","82_1",1.0172019611393,457.974381179484,209740.533816731,96055791.1829722,1.01669957365012,0.000502387489178968,0.164292049107091,0.00541531860302394,0.000551644438889394,0.105944547828906
"3814","82_1",1.01764303706595,485.101929414855,235323.881922015,114156069.157763,1.01629204868892,0.00135098837702929,0.147488653759736,0.00539986119031544,0.00344140381596824,0.282077594751413
"3815","82_1",1.00827666003535,509.040463946087,259122.193934448,131903681.819119,1.01572064686367,-0.00744398682832381,0.132334928396952,0.00485255328428106,0.0905014595795019,-1.5406237958711
"3816","82_1",1.00863989903377,531.380797786981,282365.552256728,150043632.425742,1.0149928452033,-0.00635294616952531,0.131392465633129,0.00501288662160244,0.0653051999835225,-1.31410613364453
"3817","82_1",1.0187327540612,552.122930937537,304839.730867056,168309005.672529,1.01413677709869,0.00459597696250524,0.160267799817499,0.00520253425514827,0.0446061234620103,0.966884287443248
"3818","82_1",1.01912193870236,576.059002909924,331843.974833576,191161709.264296,1.0129185073014,0.00620343140096136,0.262659743290534,0.00496069454415154,0.172741118241499,1.39272404673089
"3819","82_1",1.00975556167176,599.997537441155,359997.04493545,215997340.447363,1.01143723326849,-0.00168167159672561,0.491534093348027,0.00537098751958441,0.0499558649427327,-0.454650144004696
"3820","83_1",1.0097815073145,1.59327557264757,2.53852705039544,4.04457313990015,1.00728150364512,0.00250000366937941,0.958563287791295,0.0497348516862757,0.434199391261419,0.2740039662808
"3821","83_1",3.54744698718123,75.9527024531191,5768.81300993204,438156.938051051,3.57386180637557,-0.0264148191943354,0.408517918483005,0.0470781354484485,0.101386682886144,-0.766276829902128
"3822","83_1",4.54329264698313,123.573665395713,15270.4507793316,1887025.57504683,4.47810514980217,0.0651874971809638,0.311989716569258,0.0310993543466887,0.348527249384149,1.75337855301451
"3823","83_1",4.78762276470379,150.639649659962,22692.3040496761,3418360.73202054,4.79626289188261,-0.00864012717882368,0.251050672870198,0.0498632615178453,0.00415771287594988,-0.22274233369438
"3824","83_1",4.92456386710686,172.945507677027,29910.1486256646,5172825.8387609,4.97362525839589,-0.0490613912890279,0.237415975276889,0.0414989605099656,0.122284653222186,-1.25344377002358
"3825","83_1",5.19891309348238,246.280510078022,60654.0896442907,14937920.135914,5.19220764495844,0.00670544852393995,0.335231412472847,0.0499435121691107,0.00424440774297614,0.18348536746555
"3826","83_1",5.23829857916783,268.610993683537,72151.8659276572,19380784.4029493,5.19921564704203,0.0390829321258037,0.314861386193477,0.0442029821944475,0.12749539387042,1.05343262378073
"3827","83_1",5.17037288646393,290.968565436345,84662.7060720846,24634186.1317534,5.20246745580185,-0.0320945693379162,0.284330439474553,0.0463836105254177,0.0711572366065009,-0.846416512632786
"3828","83_1",5.25892536514935,337.222808220022,113719.222383798,38348715.5208615,5.25619033964932,0.00273502550002735,0.898039190868476,0.049929174003225,0.0804098417459359,0.191096877603093
"3829","84_1",-5.22115676160085,10.1616628175517,103.259391217613,1049.28711629904,-5.03226142845941,-0.188895333141436,0.463009023566517,0.299221311683252,0.16243912773618,-0.868088666948152
"3830","84_1",-5.20419762139303,24.0184757505771,576.88717738106,13855.9506807459,-4.54357242360896,-0.660625197784066,0.303082784445066,0.233553823845025,0.772150336552558,-2.66496119980227
"3831","84_1",-3.14700283495577,47.1131639722863,2219.65021947954,104574.744751461,-3.82988996568104,0.682887130725274,0.172747970457216,0.241772847572249,0.333755046109197,2.52846158493031
"3832","84_1",-2.78372984648659,71.1316397228635,5059.71016966325,359905.480890595,-3.2120959756478,0.428366129161212,0.137940476477855,0.283518278650295,0.0965695425981779,1.5537203320429
"3833","84_1",-2.39352607875625,96.0739030023094,9230.19483809715,886780.843567763,-2.69306566195163,0.299539583195379,0.143937876949765,0.295187567670171,0.0499649760986534,1.0902546114143
"3834","84_1",-2.30798842532211,119.168591224018,14201.1531343171,1692331.41277312,-2.31310321023124,0.00511478490913397,0.154442067298253,0.306079071523688,1.6022354367103e-05,0.0187319091625698
"3835","84_1",-2.09053284652197,143.187066974596,20502.5361487874,2935698.0166855,-2.00967477060685,-0.0808580759151245,0.156099678845447,0.305290221917605,0.00406311601955159,-0.296417731114484
"3836","84_1",-2.00657749695771,167.205542725173,27957.6935180196,4674681.31802453,-1.78880518354433,-0.217772313413376,0.146573345628862,0.300355151266286,0.0270595542242743,-0.793863647806326
"3837","84_1",-1.79211057011774,191.22401847575,36566.625242014,6992417.02087471,-1.63937961692316,-0.15273095319458,0.130924631624859,0.303329485864221,0.0114644524000601,-0.551727579330204
"3838","84_1",-1.7142340505597,215.242494226328,46329.3313207708,9972040.82932066,-1.55028323862278,-0.16395081193692,0.11646046196795,0.302960225276414,0.0113696314546384,-0.587390515084371
"3839","84_1",-1.66988933908802,240.184757505774,57688.7177381075,13855950.6807464,-1.50969929939851,-0.160190039689509,0.109249708035732,0.303126745286149,0.0100177933581682,-0.571589015779208
"3840","84_1",-1.65498622392699,264.203233256351,69803.3484631098,18442270.3560733,-1.50916019988766,-0.145826024039334,0.112689987682648,0.303625525485594,0.00862973281637161,-0.521343179099069
"3841","84_1",-1.58675637080562,288.221709006928,83071.7535428743,23943082.7763296,-1.53517829879289,-0.0515780720127326,0.124889734224407,0.305771703117281,0.00123005379591639,-0.185677836447609
"3842","84_1",-1.54767460121832,311.316397228638,96917.8991834191,30172131.2007504,-1.57489296621851,0.0272183650001916,0.140127358211492,0.305994254338964,0.000398081002002613,0.0988487814750537
"3843","84_1",-1.5344747028889,335.334872979215,112449.477035986,37708231.0984416,-1.62072004771406,0.0862453448251641,0.15278993542856,0.305184534010114,0.00448927875593999,0.315548748301667
"3844","84_1",-1.50928260631709,360.277136258661,129799.614910742,46763833.5475191,-1.66142746479973,0.152144858482642,0.156137501924693,0.303268675209389,0.0143903423768863,0.557760544229714
"3845","84_1",-1.50858639230063,383.371824480369,146973.955805407,56345673.588216,-1.68217996537734,0.173593573076714,0.149587719079161,0.302442750092612,0.0176724552663278,0.633935733677103
"3846","84_1",-1.5322488016217,407.390300230947,165966.856722261,67613287.5884685,-1.675583137304,0.143334335682299,0.142763866099197,0.303625495274101,0.0113164589143296,0.521346371798962
"3847","84_1",-1.55642631073293,433.256351039261,187711.065715855,81327011.3817424,-1.62375710333842,0.0673307926054882,0.167232077893569,0.305525928871791,0.00309950097084931,0.248472360033854
"3848","84_1",-1.55569650088897,456.35103926097,208256.271034567,95037965.7192391,-1.52726064865479,-0.028435852234185,0.270583890546159,0.305969029581798,0.00116594065510434,-0.112125637558795
"3849","84_1",-1.58051460285158,480.369515011547,230754.870952429,110847605.44597,-1.36560237854936,-0.21491222430222,0.548729903612593,0.295447945700718,0.352858405727024,-1.07738070455205
"3850","85_1",-5.93224518744778,0.275401671035212,0.0758460804089871,0.0208881372861061,-5.13281547581274,-0.799429711635041,0.220135667214204,0.622127694296732,0.135637764888406,-1.38638748706314
"3851","85_1",-5.93224518744778,1.65607228247509,2.74257540478225,4.54190311045779,-4.91299766661099,-1.01924752083679,0.174446342649437,0.585792472947037,0.155918748843125,-1.71799100158559
"3852","85_1",-5.23909800688792,3.31214456495013,10.9703016191287,36.3352248836607,-4.65941997567271,-0.57967803121521,0.135512815928794,0.655836420779187,0.0357276697336256,-0.954819843009276
"3853","85_1",-4.32280727501388,4.69061782263174,22.0018955579905,103.202483435992,-4.45659510940178,0.133787834387904,0.114520268767438,0.683352070345896,0.00153294337792279,0.217741487510277
"3854","85_1",-3.85280364576816,5.79295695802537,33.5583503175346,194.402078971815,-4.29970358470974,0.446899938941584,0.104186163356325,0.668353725109106,0.0152041750143425,0.723128179916004
"3855","85_1",-3.53434991464964,6.89529609341892,47.5451082159182,327.837598942401,-4.14745787019073,0.613107955541093,0.0988689940434412,0.653664337452959,0.0268365020899012,0.989137936687997
"3856","85_1",-3.36729582998647,7.99836768006537,63.9738855455143,511.686658515443,-3.99969901609512,0.63240318610865,0.0979533229168861,0.651655737137122,0.0282303983455741,1.01974930417629
"3857","85_1",-3.22419498634578,9.10143926671171,82.8361967256418,753.928613583812,-3.85646725035375,0.632272264007968,0.100869018934951,0.651559545467469,0.0292474421516623,1.02118993034882
"3858","85_1",-3.09903184339179,9.9283767310701,98.5726645140542,978.666548680915,-3.75202245189671,0.652990608504919,0.105244647541088,0.649104262254367,0.0328679815656579,1.05722799978316
"3859","85_1",-2.49825798296286,23.72482852793,562.867488679681,13353.934652872,-2.35544403748913,-0.142813945473731,0.296841729420042,0.682708474399006,0.00718005491397877,-0.260830243398909
"3860","85_1",-1.83790062522591,48.0033902029413,2304.32547097584,110615.43473783,-1.20397656981652,-0.63392405540939,0.410571261706605,0.633098440692718,0.278463421426263,-1.26454838939216
"3861","85_1",-1.5014283886047,71.7333458896405,5145.6729125228,369116.334868952,-1.14208360715263,-0.35934478145207,0.327183157923403,0.670670720828426,0.0547252396655661,-0.67092934745511
"3862","85_1",-1.2594163529861,95.7401681498804,9166.17979736737,877571.595091989,-1.50913771962932,0.249721366643216,0.446315589950709,0.676556421904279,0.0532349228343386,0.513970779759403
"3863","85_1",-1.24089730521886,120.038506008716,14409.2429248045,1729663.9934102,-1.66483929247639,0.423941987257525,0.443458534694406,0.660831254394852,0.150882399588347,0.870305126204255
