"","ID_no_Rep_dup","LogPopBio","Time",".fitted",".resid"
"359","120_1",8.92191125290023,1.40324825986079,9.00441607751521,-0.0825048246149809
"360","121_1",NA,NA,NA,NA
"361","122_1",NA,NA,NA,NA
"362","125_1",NA,NA,NA,NA
"363","126_1",NA,NA,NA,NA
"364","127_1",-2.52565166497718,0.923787528868161,-1.86382766170821,-0.661824003268967
"365","127_1",-2.52565166497718,0.923787528868161,-1.86382766170821,-0.661824003268967
"366","127_1",-2.83577860226613,0.923787528868161,-1.86382766170821,-0.971950940557917
"367","127_1",-4.13478171933149,0.923787528868161,-1.86382766170821,-2.27095405762328
"368","127_1",-2.28915755637752,2.77136258660494,-1.8394638409186,-0.449693715458921
"369","127_1",-2.07658189303583,3.69515011547321,-1.82714603513624,-0.249435857899585
"370","127_1",-1.90136815391869,4.6189376443416,-1.81474361063397,-0.0866245432847244
"371","127_1",-1.75232559705735,5.54272517320999,-1.80226106922111,0.0499354721637617
"372","127_1",-1.50789066266092,6.46651270207826,-1.78970292039868,0.281812257737756
"373","127_1",-1.37285467169394,7.39030023094676,-1.77707367584032,0.404219004146379
"374","127_1",-1.17315666798953,8.31408775981504,-1.7643778440312,0.591221176041673
"375","127_1",-0.956952359474554,9.23787528868343,-1.75161992507052,0.794667565595964
"376","127_1",-0.484258404165821,23.0946882217089,-1.55578146806364,1.07152306389782
"377","127_1",-0.320691027998701,47.1131639722863,-1.22480911044208,0.904118082443375
"378","127_1",-0.263340260226925,72.0554272517319,-0.933319435241691,0.669979175014766
"379","127_1",-0.259668593895002,96.0739030023093,-0.71889096119063,0.459222367295628
"380","127_1",-0.262923620261923,120.092378752887,-0.564680604482098,0.301756984220175
"381","127_1",-0.255811492932736,143.187066974596,-0.461650965578001,0.205839472645265
"382","127_1",-0.283529556490236,168.129330254042,-0.38679899161225,0.103269435122014
"383","127_1",-0.279791295405133,191.22401847575,-0.341058988428663,0.0612676930235302
"384","127_1",-0.279571353159451,216.166281755196,-0.308747712178886,0.0291763590194354
"385","127_1",-0.279359602633355,240.184757505774,-0.288741923133776,0.00938232050042054
"386","127_1",-0.286231751824458,263.279445727483,-0.276221822100784,-0.010009929723674
"387","127_1",-0.286010388636252,288.221709006928,-0.267504012477774,-0.0185063761584783
"388","127_1",-0.285805466403522,311.316397228637,-0.262322209765536,-0.0234832566379862
"389","127_1",-0.299878290114072,336.258660508083,-0.258725017483289,-0.0411532726307829
"390","127_1",-0.321489126190156,360.27713625866,-0.25652325766029,-0.0649658685298664
"391","127_1",-0.324952090013984,384.295612009238,-0.25511157131933,-0.0698405186946541
"392","127_1",-0.3321459656395,407.390300230947,-0.254234601716564,-0.0779113639229356
"393","127_1",-0.350679535457368,431.408775981524,-0.253644737870878,-0.0970347975864899
"394","127_1",-0.346673438046779,455.427251732102,-0.253266779055113,-0.0934066589916657
"395","127_1",-0.342683325437274,479.445727482679,-0.253024619825978,-0.089658705611296
"396","128_1",-2.98780620828155,1.09061991534955,-1.62721348671537,-1.36059272156618
"397","128_1",-2.49825798296286,1.91023286718044,-1.55356144121156,-0.944696541751301
"398","128_1",-2.04042488933738,2.72545111149481,-1.4763817983493,-0.564043090988077
"399","128_1",-1.5014283886047,3.80435180680033,-1.37048416920124,-0.130944219403456
"400","128_1",-1.05704786424686,4.5983289647848,-1.29140201396269,0.234354149715832
"401","128_1",-0.685221115287524,5.65965083002425,-1.18624933223675,0.501028216949229
"402","128_1",-0.516144785243591,6.73855152532974,-1.08208396341596,0.565939178172369
"403","128_1",-0.375417125748473,7.54205054960005,-1.0074021936936,0.631985067945128
"404","128_1",-0.301033405626645,8.63193801369687,-0.911186660257153,0.610153254630508
"405","128_1",-0.221818170073141,9.71962812403538,-0.82188813713171,0.600069967058569
"406","128_1",-0.154592864225354,23.7870868844139,-0.241557191727042,0.0869643275016878
"407","128_1",-0.15150167165568,47.8100230722145,-0.137333394855593,-0.0141682768000874
"408","128_1",-0.124102697467567,71.8270996499929,-0.134080680912726,0.00997798344515896
"409","128_1",-0.163924191654238,95.8602901553319,-0.133981944122441,-0.0299422475317972
"410","128_1",-0.208660085495629,119.618078989636,-0.13397896060961,-0.0746811248860194
"411","128_1",-0.221818170073141,143.920811555988,-0.133978866419724,-0.0878393036534169
"412","129_1",-3.09104245335833,0.838323353293447,-0.818701527388743,-2.27234092596959
"413","129_1",-2.55695996742806,1.11776447105791,-0.814528390107972,-1.74243157732009
"414","129_1",-1.31908561142644,1.95608782435133,-0.801951560939988,-0.517134050486452
"415","129_1",-0.615988100013328,3.07385229540921,-0.785068985039331,0.169080885026003
"416","129_1",-0.275281559253325,4.19161676646709,-0.768088441354968,0.492806882101643
"417","129_1",-0.152814674284516,5.0299401197604,-0.755309091763355,0.602494417478839
"418","129_1",-0.134295626517279,6.14770459081828,-0.738237728741716,0.603942102224437
"419","129_1",-0.134295626517279,6.9860279441117,-0.725427449318248,0.591131822800969
"420","129_1",-0.137358416047825,8.10379241516961,-0.708362712894262,0.571004296846437
"421","129_1",-0.122137422037468,8.94211576846305,-0.695592035484186,0.573454613446718
"422","129_1",-0.119120828498044,10.0598802395209,-0.678624295859977,0.559503467361933
"423","129_1",-0.122137422037468,24.0319361277445,-0.481200871401893,0.359063449364425
"424","129_1",-0.107144637451327,48.063872255489,-0.246393540764272,0.139248903312945
"425","129_1",-0.107144637451327,72.0958083832335,-0.130157977223617,0.02301333977229
"426","129_1",-0.110125265589465,96.127744510978,-0.0794270401424433,-0.0306982254470217
"427","129_1",-0.107144637451327,119.880239520958,-0.0585408787960948,-0.0486037586552322
"428","129_1",-0.092373320131015,143.912175648703,-0.0499037298984839,-0.0424695902325311
"429","12_1",-4.39679795199419,24.3407707910748,-4.30346531768745,-0.0933326343067362
"430","12_1",-3.77775874358797,48.6815415821497,-3.86395854136919,0.0861997977812163
"431","12_1",-3.50949475699329,71.8052738336711,-3.53341741564248,0.0239226586491852
"432","12_1",-3.16465427070156,96.1460446247461,-3.25801170479161,0.0933574340900534
"433","12_1",-3.04687123504518,120.486815415821,-3.04148050763825,-0.00539072740692514
"434","12_1",-2.87697219824978,144.827586206896,-2.8713058734109,-0.00566632483887597
"435","12_1",-2.81634757643334,167.951318458418,-2.74355170892716,-0.0727958675061831
"436","12_1",-2.78736003956009,191.075050709939,-2.64198429382307,-0.145375745737018
"437","12_1",-2.49256049933945,215.415821501014,-2.55749308703824,0.064932587698789
"438","12_1",-2.45088780293888,239.756592292089,-2.49114937535504,0.0402615724161559
"439","12_1",-2.51406670456041,264.097363083164,-2.43906167310371,-0.0750050314567017
"440","12_1",-2.37241618749739,288.438133874239,-2.39817053623887,0.0257543487414753
"441","12_1",-2.33537491581704,311.56186612576,-2.36749869712685,0.0321237813098083
"442","12_1",-2.41088246832518,335.902636916835,-2.34199604828046,-0.0688864200447159
"443","12_1",-2.33537491581704,359.026369168357,-2.32286881624125,-0.012506099575786
"444","12_1",-2.31735641031436,384.584178498986,-2.30626793766854,-0.0110884726458234
"445","12_1",-2.35372405448523,407.707910750507,-2.29448531579965,-0.0592387386855822
"446","12_1",-2.24836353882741,432.048681541582,-2.28468971246858,0.0363261736411666
"447","12_1",-2.19957337465797,453.955375253549,-2.27768960194658,0.0781162272886067
"448","12_1",-2.21557371600442,479.513184584179,-2.27123665009324,0.0556629340888231
"449","12_1",-2.21557371600442,502.636916835699,-2.26665690703931,0.051083191034885
"450","12_1",-2.21557371600442,526.977687626774,-2.26284967855267,0.0472759625482491
