"","ID_no_Rep_dup","LogPopBio","Time",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"846","146_1",0.869575477263609,17.6148028411638,2.30557832088681,-1.4360028436232,0.0182429139934853,1.09179903423186,0.016287925415554,-1.32404516814536
"847","146_1",1.32357174882601,18.3725841848173,2.32545697086557,-1.00188522203956,0.0180900605765604,1.09513011237018,0.00785962274536803,-0.923701535932413
"848","146_1",0.933430870519384,20.4229298912146,2.3792430728517,-1.44581220233231,0.0176815550751383,1.09171369790961,0.0159848543187701,-1.33270878180713
"849","146_1",1.12707364844137,23.2475753356774,2.45334114688696,-1.32626749844559,0.0171309137283371,1.09276025932482,0.0130172870321919,-1.22217335768403
"850","146_1",1.25686103310758,23.2640937300894,2.45377446895734,-1.19691343584976,0.0171277349573708,1.09378642737037,0.0105998643709305,-1.10297006368341
"851","146_1",0.997026689005828,23.9310239044765,2.471269847549,-1.47424315854318,0.0169997937207953,1.09145688130862,0.015956723747648,-1.35844431206323
"852","146_1",1.38638884300446,23.9805790877127,2.47256981376015,-1.08618097075569,0.0169903185370894,1.09458112697851,0.00865683941481749,-1.00085880799963
"853","146_1",1.28775043065814,27.4680251079595,2.56405493586948,-1.27630450521134,0.0163343716126475,1.09317334508835,0.0114758561063916,-1.17565549259756
"854","146_1",1.3850909691578,27.4804139037686,2.56437992742227,-1.17928895826447,0.0163320796339367,1.09392156088256,0.00979611753797065,-1.08628929872041
"855","146_1",1.05932463364561,30.9389527337943,2.65510673590843,-1.59578210226282,0.0157028132529257,1.09029191295217,0.0172242852226621,-1.46946751961452
"856","146_1",1.44868678764424,30.9885079170305,2.65640670211957,-1.20771991447533,0.0156939500824358,1.09371144110253,0.00985992164679085,-1.11211749675862
"857","146_1",1.74070840314322,31.0256743044576,2.65738167677793,-0.91667327363471,0.0156873055446416,1.09565005860368,0.00567780368624751,-0.844107092494002
"858","146_1",2.81145432663945,31.1619510583572,2.66095658385858,0.150497742780869,0.0156629630665987,1.09820840407531,0.000152797164299999,0.138582246192151
"859","146_1",1.70800198220733,31.7215116690658,2.67563536899276,-0.967633386785429,0.0155633544655503,1.09534958153357,0.00627506754625864,-0.890976976794205
"860","146_1",2.74630105953701,31.8536588243623,2.67910194555581,0.0671991139811978,0.0155399112069612,1.09826507652986,3.02167985634395e-05,0.0618748291924737
"861","146_1",1.44661018948958,36.5882436227199,2.80330288397896,-1.35669269448938,0.0147202867289853,1.09251763282835,0.0116474059216226,-1.24868023984515
"862","146_1",2.29022818981995,36.6956131863983,2.80611947743644,-0.515891287616489,0.0147021576121184,1.09744798035712,0.00168202113459552,-0.474814475656193
"863","146_1",1.57613799938646,37.3047289803431,2.82209822878176,-1.2459602293953,0.0145996942932522,1.09342236061772,0.00974082603909712,-1.14669351607395
"864","146_1",1.80326592255233,37.3336361705642,2.82285654240493,-1.0195906198526,0.0145948478788016,1.09502924603678,0.00652064608069804,-0.938356658723708
"865","146_1",2.9695353611629,42.382070462751,2.95529060016533,0.0142447609975727,0.0137710425135587,1.09827855364931,1.19892137573909e-06,0.0131043599882094
"866","146_1",2.06063430634542,43.3163921466834,2.97980037977129,-0.919166073425873,0.0136235050509502,1.09564126018633,0.00493696957348861,-0.845516626121052
"867","146_1",1.73603605729523,43.6250796422588,2.98789808596155,-1.25186202866632,0.0135750987297878,1.09338124130611,0.00912424475729811,-1.15152660465688
"868","146_1",2.87167567312457,43.7696155933643,2.99168965407739,-0.120013980952817,0.0135524912845447,1.09823427125849,8.37151211968065e-05,-0.110393721668779
"869","146_1",3.22833140618732,44.5150081412087,3.01124331250336,0.217088093683958,0.0134364859701299,1.09813223587592,0.000271504269652267,0.199674682776938
"870","146_1",4.42704769096444,49.5675720319985,3.14378570078135,1.28326199018309,0.0126759693369476,1.09313656624364,0.00893637689686868,1.17987228614056
"871","146_1",2.54435188899639,51.4279562026571,3.19258859895809,-0.648236709961699,0.0124072748724504,1.09696957073974,0.00223078098258649,-0.595928565744648
"872","146_1",3.12787597045567,52.9022229039337,3.23126259373965,-0.103386623283983,0.0121986790840137,1.09824590056941,5.57662387597946e-05,-0.0950340139383251
"873","146_1",3.25636548127522,56.4185761144017,3.32350602947215,-0.067140548196932,0.0117166091795442,1.09826515560542,2.25672046306057e-05,-0.06170120670569
"874","146_1",2.7045095216745,57.0483399013616,3.34002643340545,-0.635516911730953,0.0116325732858322,1.09702147780831,0.00200706863358382,-0.584006153467636
"875","146_1",3.06142482950657,57.0937654859948,3.341218069099,-0.279793239592434,0.0116265387061593,1.09803551933922,0.000388822845813536,-0.257114282524873
"876","146_1",3.7749958704014,57.8845836184723,3.36196336321852,0.413032507182875,0.0115220648821793,1.09774817736445,0.000839525467826023,0.379533632433934
"877","146_1",3.67661703282441,60.672062675508,3.43508646259543,0.241530570228977,0.0111626041229506,1.09809769735386,0.000277925901147333,0.221900963887919
"878","146_1",4.45508176605234,61.4711400051915,3.45604841775014,0.999033348302195,0.0110620840374605,1.09517032353056,0.00471116070306995,0.917793535802741
"879","146_1",2.86492672912193,61.9687566368549,3.46910224512039,-0.604175515998462,0.0110000548287406,1.09714326022548,0.00171315874993472,-0.555027511948156
"880","146_1",3.90166835783562,66.3007055714185,3.58274095807799,0.318927399757634,0.0104785011277518,1.09796294676208,0.000454256772011065,0.292906316966495
"881","146_1",3.2522122849659,67.6180475257805,3.61729839319092,-0.365086108225023,0.0103264546883352,1.0978648281624,0.000586444594579826,-0.335273208430311
"882","146_1",3.93359605446351,67.7047690964439,3.61957333406043,0.314022720403081,0.0103165526532534,1.0979726501882,0.000433444183622522,0.288378209750174
"883","146_1",4.22483894565448,69.8418363735045,3.67563437691606,0.549204568738424,0.0100767258036882,1.09734152152077,0.00129435589014363,0.504292950228518
"884","146_1",3.34773580008023,72.5302050640678,3.74615754387067,-0.398421743790443,0.00978646139938179,1.09778595564663,0.000661185136700188,-0.365786880782789
"885","146_1",3.5748637232461,72.5591122542889,3.74691585749384,-0.172052134247741,0.00978340949038855,1.09818722554716,0.000123259106115182,-0.157959040929365
"886","146_1",5.45678080090615,72.7986289732638,3.75319902751437,1.70358177339178,0.00975817889563837,1.08922657708746,0.0120526145581683,1.5640184647738
"887","146_1",3.70439153314298,73.2755976119121,3.76571120229664,-0.0613196691536646,0.00970823633790632,1.09826750676951,1.55339771805582e-05,-0.0562947302716984
"888","146_1",4.54723080916535,75.4828680652241,3.8236138639514,0.723616945213953,0.00948233758296796,1.09665186776765,0.00211192004299061,0.664243234117888
"889","146_1",3.86428959105175,79.5959482738278,3.93151105947643,-0.0672214684246817,0.00908429906271485,1.09826515912614,1.74462882848502e-05,-0.0616934650656837
"890","146_1",4.48026051867758,81.0743445737074,3.97029338477559,0.50996713390199,0.00894851298330043,1.09747168496273,0.000988807754870882,0.467997574439408
"891","146_1",3.79835759964132,82.3875569294665,4.00474248937094,-0.206384889729615,0.00883112882301618,1.09814698703842,0.000159788587563127,-0.189388495388281
"892","146_1",4.54437548670269,83.182504660547,4.02559611400805,0.518779372694639,0.00876154750799559,1.0974436835318,0.0010015185280213,0.47603967749905
"893","146_1",5.2234230832763,89.5689289001109,4.19312925946936,1.03029382380694,0.00824296012895527,1.09498183793392,0.00371247774349798,0.945165745368066
"894","146_1",4.8662482006749,90.2234702786889,4.21029964650824,0.655948554166662,0.00819387126302808,1.09694390639037,0.00149569888506776,0.601735880415721
"895","146_1",6.71468013309106,93.2587252519055,4.28992257694087,2.42475755615019,0.00797610366222327,1.07989432680177,0.0198862188931431,2.22411263666432
"896","146_1",4.01977487788187,97.8157373103334,4.40946530310741,-0.389690425225542,0.0076796422062134,1.09780834344194,0.000494248893271026,-0.357390749907538
"897","146_1",6.7614035915709,98.5146718738938,4.42780024321044,2.33360334836046,0.00763740922184794,1.08126716715009,0.0176249714382412,2.1401359890148
"898","146_1",4.44132430327772,98.5693890553838,4.42923562256858,0.0120886807091436,0.00763413928363532,1.09827873355662,4.72762818657295e-07,0.0110864505054452
"899","146_1",4.70089907261014,98.602425844208,4.43010226670934,0.270796805900798,0.00763216753588139,1.09805185751857,0.000237169405102771,0.248345743870131
"900","146_1",4.73334591877669,98.606555442811,4.43021059722694,0.303135321549754,0.00763192120265372,1.09799431296515,0.000297187434979982,0.278003122413412
"901","146_1",4.99292068810912,98.6395922316351,4.4310772413677,0.56184344674142,0.00762995161876502,1.09730026898242,0.0010206437445659,0.515261886016933
"902","146_1",5.26871888052481,98.6746938197607,4.43199805076726,0.836720829757551,0.00762786104339785,1.09610692638071,0.00226299637937824,0.767348807201633
"903","146_1",4.08363027113764,100.623864360384,4.48313005507229,-0.399499783934653,0.00751518065064019,1.09778441740914,0.000508152220189545,-0.366356697593483
"904","146_1",5.15346768294122,103.210025485523,4.55097204171643,0.602495641224788,0.00737601135725819,1.09715369775448,0.00113404140912852,0.552472988304192
"905","146_1",4.82809070958303,105.618613870732,4.61415581610396,0.21393489347907,0.00725699834827358,1.09813736245327,0.000140642201816744,0.196161029098313
"906","146_1",7.09936994124171,105.907685772943,4.62173895233564,2.47763098890607,0.00724340188659301,1.07909088646095,0.0188277887467785,2.27177207255809
"907","146_1",6.543230997947,118.086904452887,4.94123273135391,1.60199826659309,0.00680436068079456,1.09030172061125,0.00738772723649315,1.46856834555488
"908","146_1",6.26717323076197,118.751769827973,4.95867394468679,1.30849928607518,0.00678791805032535,1.09296358063482,0.00491664252741972,1.19950487182041
"909","146_1",5.50428298369399,119.704674705619,4.98367121162193,0.520611772072058,0.00676571035321632,1.09743946003997,0.000775723612728247,0.477240898951528
"910","146_1",7.1589423508035,120.265267715978,4.9983770793855,2.160565271418,0.00675339320773369,1.08372592908938,0.0133355732502219,1.98056166672514
"911","146_1",5.94140689524978,122.210308657998,5.04940075317293,0.892006142076849,0.00671495183604829,1.09581232178784,0.00225995528274419,0.817674433765966
"912","146_1",6.24926257167803,123.299490289544,5.07797292718874,1.17128964448929,0.00669633754045333,1.09402237363757,0.00388571479769716,1.07367491966108
"913","146_1",5.90844089954456,123.606112985818,5.0860164681202,0.822424431424361,0.00669147442861266,1.09618257432997,0.00191432007486595,0.753882122940807
"914","146_1",6.89716119593175,126.181950114449,5.15358762847034,1.74357356746141,0.00665716336317901,1.08882443077832,0.0085593441670969,1.5982334557734
"915","146_1",7.23655520683389,129.725145715836,5.24653521256719,1.9900199942667,0.00662907098700029,1.08594688510468,0.0111023191529028,1.82411090605716
"916","146_1",6.2782051584586,132.753173891498,5.32596856459405,0.952236593864551,0.00662259621716016,1.09546775693775,0.002539560173743,0.87284524790279
"917","146_1",6.84381858083394,138.775161054346,5.48394154187757,1.35987703895637,0.00665774163011375,1.09253759098605,0.00520711832855516,1.2465213126494
"918","146_1",6.72973546971234,140.160641385657,5.52028643053081,1.20944903918153,0.00667487074585712,1.09374000389518,0.00412956411896256,1.10864214880093
"919","146_1",6.55101824102697,140.837895556552,5.53805263541647,1.0129656056105,0.00668447481448734,1.09509698751193,0.00290102381576022,0.928539986658564
"920","146_1",6.93934209594827,143.687318592633,5.61280069255731,1.32654140339096,0.00673373689325352,1.09281591242209,0.00501228138135099,1.21601096294793
"921","146_1",7.21423177667131,146.172304551998,5.67798858152036,1.53624319515095,0.0067883789464544,1.09094543634986,0.00677753061594404,1.40827866247291
"922","146_1",6.37035420157161,146.76490195153,5.69353401079529,0.676820190776325,0.00680301651958801,1.09685951610513,0.00131839760215958,0.620447634644084
"923","146_1",6.71091629893574,147.158246218468,5.70385249259627,1.00706380633947,0.00681307412448499,1.09513360538442,0.00292323784322936,0.923189835039139
"924","146_1",8.30068197371216,147.710580031621,5.71834169932465,2.58234027438751,0.00682765726138495,1.0774275450531,0.0192627578693854,2.36728574632989
"925","146_1",7.5204002170989,151.811271444416,5.8259139032969,1.694486313802,0.00695273980467229,1.08934878409944,0.00844814430026121,1.55346913813281
"926","146_1",6.72506312386436,152.760046723459,5.85080283971445,0.874260284149906,0.0069859015438587,1.09590895645744,0.00225975929617359,0.801516681707668
"927","146_1",6.98334001935012,156.292918328339,5.94347959751733,1.03986042183279,0.00712333440594327,1.09492401904055,0.00326070772877817,0.953403890734849
"928","146_1",8.0516199825377,163.078881232744,6.12149372055599,1.93012626198171,0.00744901762578132,1.08667231710862,0.0117553034731502,1.76994116977913
"929","146_1",6.75335677372159,163.96364773344,6.1447035339508,0.60865323977079,0.00749746103432147,1.09713042212553,0.00117668411653154,0.558153494292208
"930","146_1",7.49950444816764,164.408611982915,6.15637614722171,1.34312830094593,0.00752234541921172,1.09267361983861,0.00574931161101861,1.2317048586422
"931","146_1",7.25524459022583,166.827524364632,6.21983074790324,1.03541384232259,0.00766372595335192,1.09495088121332,0.00348192343144495,0.949585460612063
"932","146_1",7.15764447695684,167.515102532034,6.23786777908287,0.919776697873969,0.00770579561226046,1.09565352143448,0.0027629334993284,0.843551687298111
"933","146_1",6.96231446303419,169.240242348444,6.28312285280836,0.67919161022583,0.00781501637333991,1.09684808465117,0.00152826359683622,0.622938984870944
"934","146_1",7.57867475281403,169.668688203507,6.29436214400889,1.28431260880514,0.00784295485336768,1.09315327311897,0.00548440372419337,1.17795868658482
"935","146_1",7.28626377516105,170.681472260896,6.32093020344915,0.965333571711904,0.00791028356206189,1.09538603083241,0.00312546058811541,0.885424345706042
"936","146_1",6.78294829742549,171.667413927366,6.34679411452505,0.436154182900438,0.00797756424647465,1.0976891610169,0.000643541348379678,0.400063396599533
"937","146_1",7.02578049413597,173.098319843311,6.38433063887187,0.641449855264104,0.00807825658271264,1.09700246539893,0.00140979931786808,0.588401172476024
"938","146_1",7.23668499421856,173.125162234231,6.38503478723625,0.851650206982315,0.00808017995122574,1.09602760913889,0.00248576151392781,0.781218456988251
"939","146_1",7.25212969299384,175.227127923166,6.44017502069231,0.811954672301528,0.00823473738646924,1.09623248239983,0.00230337468451245,0.744863789257674
"940","146_1",7.04057625598792,176.950202940274,6.48537592915899,0.555200326828929,0.0083672425499535,1.09732258015612,0.0010945840257826,0.509358788456758
"941","146_1",8.02877740283644,180.925973995328,6.58967113497399,1.43910626786245,0.00869294553393249,1.09183379510128,0.00764549035938955,1.32049964703321
"942","146_1",7.20112325082002,181.520636194162,6.60527072950773,0.595852521312294,0.00874405628862726,1.09717687261462,0.00131852372632595,0.546758322383219
"943","146_1",7.63720886329849,186.826137999387,6.74444836198845,0.892760501310038,0.00922764312220226,1.09580186903818,0.00312666975942267,0.819403000667074
"944","146_1",7.75051325011209,187.540558557708,6.76318954153244,0.987323708579649,0.00929655088637738,1.09524829314035,0.00385321003935072,0.906227530302893
"945","146_1",7.47367675861906,190.305324822427,6.83571682306257,0.637959935556491,0.00957169589714084,1.09701442270211,0.00165729060290367,0.585640910489144
"946","146_1",7.57075772234939,191.017680581448,6.8544038373478,0.71635388500159,0.00964477094929124,1.09668413302007,0.00210588286994634,0.657630041484907
"947","146_1",7.08379545508177,191.655703565613,6.87114090231627,0.212654552765503,0.00971097995720044,1.09813870776232,0.000186877730349663,0.195228503963382
"948","146_1",7.35920428534346,192.740755598556,6.89960474581448,0.459599539528981,0.00982522555367637,1.09762278037848,0.000883378923554479,0.421961841493842
"949","146_1",7.43980225122118,194.151013521486,6.93659961757332,0.503202633647864,0.00997681302803759,1.09749215594219,0.00107561280175813,0.462029542442085
"950","146_1",7.14687212402955,196.563731505298,6.99989172247844,0.146980401551111,0.0102442816765587,1.09821204370807,9.42786558019011e-05,0.134972391473047
"951","146_1",7.48652570970102,199.406960143474,7.07447728384287,0.412048425858146,0.0105726436432347,1.09775121253263,0.000765211231636839,0.378447661116638
"952","146_1",8.26122660877363,210.35555843972,7.36168856861774,0.899538040155894,0.0119701429544482,1.09575707969018,0.00414063851875651,0.826768692240772
"953","146_1",7.61151096113458,212.372867357293,7.41460802646309,0.196902934671489,0.0122506836784781,1.09815843934451,0.000203160970722724,0.180999903462021
"954","146_1",7.46511079123109,213.404234608396,7.44166357323254,0.0234472179985472,0.0123968832542707,1.09827747417542,2.91607910365099e-06,0.0215550789796271
"955","146_1",7.70807277532624,214.485157042735,7.47001908621313,0.238053689113107,0.0125521193049091,1.0981026372012,0.000304444110640151,0.218860480429804
"956","146_1",6.94505274087359,215.788045401987,7.5041973645145,-0.55914462364091,0.0127419695876903,1.09730463256961,0.00170566041919415,-0.514112707972379
"957","146_1",7.51287254878826,215.86031337754,7.50609314857243,0.00677940021583456,0.0127525876794281,1.09827904333633,2.50956186539997e-07,0.00623344014950378
"958","146_1",7.77166859381268,217.993251055997,7.56204586091044,0.209622732902239,0.0130701176410026,1.09814222044386,0.000246066621820668,0.192772354768702
"959","146_1",7.34921065672416,219.689483682186,7.60654262101277,-0.257331964288606,0.013328358660076,1.09807271928446,0.000378344913545883,-0.236677479302417
"960","146_1",7.15323170587819,223.164540906624,7.69770275156932,-0.544471045691127,0.0138732496304121,1.09735407239124,0.0017649457081877,-0.500907970883462
"961","146_1",7.65563867192109,224.628483611393,7.73610592005689,-0.0804672481357978,0.0141091677985025,1.0982589838586,3.92239287655e-05,-0.0740379283695862
"962","146_1",7.75090261226609,230.240608112891,7.88332709346905,-0.132424481202959,0.0150485684368945,1.09822441838459,0.000113519682329504,-0.121901877747898
"963","146_1",7.24551053637587,236.826285485051,8.05608718640435,-0.810576650028485,0.0162217136863122,1.09622285450649,0.00459578279635948,-0.746612051443327
"964","146_1",8.10496259763551,237.985670292848,8.08650097921928,0.0184616184162323,0.016436154019674,1.0982781205994,2.4165939310532e-06,0.0170066202870272
"965","146_1",7.53701300233617,238.2633857989,8.09378620652755,-0.556773204191378,0.0164878720772483,1.09730920316373,0.00220511311462403,-0.512906247571972
"966","146_1",7.29340208131769,238.932380772589,8.11133575037802,-0.817933669060328,0.0166130149148431,1.09618448764464,0.00479628260465492,-0.753538386154409
"967","146_1",7.94233900464875,239.014972744649,8.11350236072992,-0.171163356081167,0.0166285193455839,1.09818753967006,0.000210236926777016,-0.157689041005313
"968","146_1",7.58438539773934,241.769415012861,8.18575881596607,-0.601373418226733,0.0171524778455187,1.09714672931618,0.00267985982867973,-0.554179781618372
"969","146_1",7.3571276871888,242.090491304245,8.1941815137091,-0.837053826520304,0.0172144240864606,1.09608396790537,0.00521135637299201,-0.771389143446012
"970","146_1",7.76219411473205,243.542045213205,8.23225969064389,-0.470065575911842,0.0174967441376185,1.09758717190794,0.00167137996092624,-0.433252394735588
"971","146_1",7.58243858696935,247.019167236945,8.32347398645925,-0.741035399489902,0.0181881280411443,1.09655737454387,0.00432392751281009,-0.683241658736624
"972","146_1",8.01813483729381,253.374619486986,8.49019465303859,-0.472059815744784,0.0195068970427743,1.09757985462389,0.00188695794601389,-0.435536226570823
"973","146_1",7.65823441961441,261.378813979281,8.7001662787679,-1.04193185915349,0.0212690609494354,1.09486185558517,0.0100593372208818,-0.962181898324943
"974","146_1",7.33311702102556,263.087435401279,8.74498803042301,-1.41187100939745,0.0216598458194495,1.0919936808455,0.0188249874589248,-1.30406609765687
"975","146_1",8.3062628312528,263.911290322581,8.76659996868331,-0.460337137430505,0.0218501110372463,1.09761257324411,0.00201959322207202,-0.425228956721971
"976","146_1",7.39684262689667,266.245545932935,8.8278337937541,-1.43099116685743,0.022395691548138,1.09181690442229,0.0200254009424468,-1.32222365530306
"977","146_1",7.72131108856219,266.286841918965,8.82891709893005,-1.10760601036786,0.0224054300114682,1.09441220053011,0.0120026013069685,-1.02342362133585
"978","146_1",7.49392359062699,266.957901691956,8.84652080803933,-1.35259721741234,0.0225641012617448,1.09250637861552,0.0180321494826767,-1.24989597646267
"979","146_1",7.7846473322793,270.494902895439,8.9393058963598,-1.1546585640805,0.0234135358348914,1.0940716811048,0.0136590915553643,-1.06745052200442
"980","146_1",8.817495339453,285.32635627817,9.32837495030374,-0.510879610850738,0.0272154625662021,1.09745356828602,0.00313248207089672,-0.473216374713421
"981","146_1",8.34571819619133,288.766311914482,9.41861427146072,-1.07289607526939,0.0281526512654609,1.09462967314907,0.014318830760427,-0.994278738519964
"982","146_1",8.86395922316351,291.282269863369,9.48461463930571,-0.620655416142204,0.0288513080525258,1.09705836453569,0.00491772453941218,-0.575383240713288
"983","146_1",7.79191542582061,294.645827925526,9.5728498458872,-1.78093442006659,0.0298027608506266,1.08817658068816,0.0419084245417554,-1.65183792700012
"984","146_1",7.75349835995941,310.74093848078,9.99506803821534,-2.24156967825593,0.0346315679980557,1.08215017859684,0.0779218951135922,-2.08427596217731
"985","146_1",8.14156264011138,314.290328480072,10.0881781180886,-1.94661547797722,0.0357578847870646,1.08612349047279,0.0608175643457887,-1.81107588242053
"986","146_1",7.83085164122047,320.900783443849,10.2615881941294,-2.43073655290898,0.0379147391020731,1.07922273830689,0.101001025547688,-2.2640219565497
"987","146_1",7.98413054251127,345.07029166765,10.895619630986,-2.91148908847477,0.0464562712357965,1.07058454569107,0.180743423642658,-2.72392021569811
"988","147_1",0.907992543124807,1.51969228590983,2.21513485411884,-1.30714231099403,0.0419082580856181,1.23407351686938,0.0255597394964282,-1.08105291700541
"989","147_1",1.10189489581613,3.64437076716145,2.38898966659113,-1.287094770775,0.0393727608732087,1.2343539846899,0.0231596711572296,-1.06306716942683
"990","147_1",1.45751232980154,7.18963116785051,2.67908559760661,-1.22157326780507,0.0353865640899652,1.23519971050376,0.0185949958229121,-1.00686326410612
"991","147_1",1.13252471859735,8.54826910824271,2.79025806272495,-1.6577333441276,0.0339400071466471,1.22900445034845,0.0327460064629526,-1.3653382378496
"992","147_1",1.4891804516601,9.29366165608705,2.85125085893729,-1.36207040727719,0.0331654601737388,1.23342738687819,0.0215678120520179,-1.12137561463945
"993","147_1",1.29423979989145,9.96885102768015,2.90649918126813,-1.61225938137668,0.0324755316832317,1.22976043216543,0.0295479559816051,-1.32687974020361
"994","147_1",1.61792953724898,12.1100479033438,3.08170563465372,-1.46377609740474,0.0303609614919891,1.23203949185134,0.0226709594769691,-1.20336460642369
"995","147_1",1.77964461854308,13.5306298227812,3.1979467531969,-1.41830213465382,0.0290196041847682,1.23269833345896,0.0202877243976595,-1.16517499127043
"996","147_1",1.38976331500578,14.8810085659674,3.30844339785859,-1.91868008285281,0.0277900593472338,1.22448778848245,0.0354649830124771,-1.57525246346371
"997","147_1",2.10359393066994,14.9718597352337,3.3158774228817,-1.21228349221176,0.0277089307014906,1.23536861658998,0.0141143478944467,-0.995253404439493
"998","147_1",1.74641904806853,15.6264011138118,3.36943619407094,-1.62301714600241,0.0271303715098181,1.22965991114386,0.0247410386257541,-1.3320588549119
"999","147_1",2.55733062746301,16.4296080420983,3.4351597334798,-0.877829106016788,0.0264346497627413,1.23879226831254,0.00704187900122305,-0.720203207191085
"1000","147_1",2.94617363192298,17.8790971517569,3.55376622362125,-0.60759259169827,0.0252188574858093,1.24075082421625,0.00321041644383369,-0.498180287831488
"1001","147_1",2.23182386672015,19.1881799089129,3.66088376599971,-1.42905989927956,0.0241647692264316,1.23259772294734,0.0169807079394476,-1.17108876563172
"1002","147_1",2.49113906128325,19.9211836609482,3.72086283152708,-1.22972377024383,0.0235927575324416,1.23519125084735,0.012261881590178,-1.00744118378823
"1003","147_1",3.07492271751186,20.6954833990136,3.78422099933768,-0.709298281825816,0.0230027191851475,1.24010479637793,0.00397260646728691,-0.58091134629369
"1004","147_1",3.46402529674116,21.445005545461,3.84555170577834,-0.381526409037182,0.0224454576730454,1.24183989051802,0.00112026544709267,-0.312378931260249
"1005","147_1",3.46402529674116,21.445005545461,3.84555170577834,-0.381526409037182,0.0224454576730454,1.24183989051802,0.00112026544709267,-0.312378931260249
"1006","147_1",3.20367180310074,23.5118696462704,4.01467577505411,-0.81100397195337,0.0209795879936255,1.23936045796537,0.00471720430350979,-0.663521097969304
"1007","147_1",3.39835288010005,23.5366472378885,4.01670323642405,-0.618350356324,0.0209626456596189,1.24069476408213,0.00273994636529836,-0.505897592971753
"1008","147_1",3.62548080326592,23.5655544281096,4.01906860802231,-0.393587804756391,0.0209428984838851,1.24179574073505,0.0011089941944614,-0.322006954420042
"1009","147_1",3.30075276683106,24.2242254052906,4.07296528943986,-0.772212522608802,0.0204984549528588,1.23965958245617,0.00417455146226785,-0.631628774058443
"1010","147_1",4.24171130566109,24.3439837647781,4.08276468606124,0.158946619599851,0.0204187812231636,1.24242292058252,0.000176147616083353,0.130004594147613
"1011","147_1",3.81886400641858,27.0901668357836,4.30747498789618,-0.488610981477596,0.0186875339048997,1.24139273857904,0.00151806046706886,-0.399288860541771
"1012","147_1",4.1433324680841,27.1314628218137,4.3108540901794,-0.167521622095302,0.0186629005952278,1.2424096326272,0.000178200824345709,-0.136895568478552
"1013","147_1",4.37046039124997,27.1603700120348,4.31321946177767,0.0572409294723046,0.018645681968482,1.24252921621987,2.07857267241237e-05,0.0467758175775535
"1014","147_1",4.43431578450575,29.9684970620856,4.54299841703745,-0.108682632531704,0.0170699413525373,1.24248813109033,6.83805134196063e-05,-0.0887414396749676
"1015","147_1",5.05028671213158,31.4468933619653,4.66397027877717,0.386316433354411,0.0163174603635118,1.2418265735212,0.000824620768524802,0.315314055414023
"1016","147_1",5.82901102012884,31.5460037284376,4.67208012425692,1.15693089587192,0.0162689168799051,1.23608688207709,0.00737302917204776,0.944271432237843
"1017","147_1",4.20640913703188,32.039490761498,4.71246039654154,-0.506051259509665,0.0160307686896065,1.2413123096169,0.00138933057488204,-0.412982244037569
"1018","147_1",4.66066498336362,32.0973051419402,4.71719113973807,-0.0565261563744484,0.0160032562618331,1.24252964989937,1.73039483598951e-05,-0.0461296600166839
"1019","147_1",4.82289921419638,32.1179531349553,4.71888069087969,0.104018523316695,0.015993450105295,1.2424929664084,5.85588866921217e-05,0.0848866350503561
"1020","147_1",5.89234726384595,35.7540647049107,5.01641064691827,0.875936616927676,0.0144283538907311,1.23885404307479,0.00373431551920178,0.71425980360346
"1021","147_1",5.30804445807868,36.3796988932676,5.06760404650924,0.240440411569438,0.014191500314044,1.24226736470937,0.000276619875682868,0.196037345112319
"1022","147_1",5.50220638553933,37.804410411308,5.18418307528075,0.318023310258584,0.0136876704135268,1.24205947998171,0.000466276775498838,0.259226473342022
"1023","147_1",6.11739858885716,41.3827076008212,5.47698228812281,0.640416300734348,0.0126400585047389,1.24057698998243,0.00174240093170993,0.521737742572982
"1024","147_1",7.02539113198197,42.898270288128,5.60099534191743,1.42439579006454,0.0122902745174171,1.23278208498111,0.00837509126046385,1.1602288095075
"1025","147_1",5.98683247988296,43.4660900960427,5.64745799831188,0.339374481571084,0.012173617231035,1.24199292828279,0.000470806043627877,0.276418115477531
"1026","147_1",7.21981263421195,43.6230148429573,5.66029858698816,1.55951404722379,0.0121427610779347,1.23083454235978,0.00991591785831371,1.27019332594554
"1027","147_1",7.80242820397857,47.547165915473,5.98139778145229,1.82103042252628,0.0115659947614627,1.22655944486734,0.0128631489790516,1.48276044167962
"1028","147_1",7.0560209547632,47.8021686292092,6.00226373805124,1.05375721671196,0.011541480396609,1.23721542979372,0.00429784754651098,0.858003315889745
"1029","147_1",7.41267668782594,48.5475611770536,6.06325653426359,1.34942015356235,0.0114788952837753,1.23379358319595,0.00700886747621711,1.09870688986534
"1030","147_1",7.05550180522453,49.2021025556316,6.11681530545282,0.938686499771714,0.0114350864418733,1.23831819809021,0.00337827868506268,0.764267874238418
"1031","147_1",7.54194492295349,49.964013497888,6.17915974257845,1.36278518037504,0.011397221301358,1.23361948130022,0.0070963559895196,1.10954294824114
"1032","147_1",7.91469429171484,51.0614543266395,6.26895938575535,1.64573490595949,0.0113675068358484,1.22950710189667,0.0103214446217499,1.33989284901352
"1033","147_1",6.69780777308446,51.256577860632,6.28492564404362,0.412882129040841,0.0113652921047471,1.24172844388897,0.000649510728352048,0.336152068311081
